VALUATION DATE,FUND_NAME_1_EN,CLASS_FUND_1_EN,FUND_NAME_1_ZH,CLASS_FUND_1_ZH,FUND_1_PRICE_HKD
23/04/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0586
24/04/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0762
25/04/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0684
28/04/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0707
29/04/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0779
30/04/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0734
02/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0966
05/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0983
06/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.1006
07/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0742
08/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0644
09/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0519
13/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.07
14/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0694
15/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0683
16/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0749
19/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0813
20/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0591
21/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0717
22/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0553
23/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0398
26/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0144
27/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0226
28/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0214
29/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0261
30/05/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0328
02/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0474
03/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0314
04/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0225
05/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.0241
06/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,1.032
10/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9912
11/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9854
12/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9719
13/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9538
16/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9722
17/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9737
18/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9856
19/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9639
20/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.96
23/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9573
24/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.944
25/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9504
26/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9436
27/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9272
30/06/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9331
02/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9184
03/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8976
04/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.903
07/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.924
08/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8973
09/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9198
10/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.923
11/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9366
14/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.932
15/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.899
16/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9015
17/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9184
18/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.921
21/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9449
22/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9453
23/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9671
24/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9643
25/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9497
28/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9485
29/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9323
30/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9482
31/07/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9501
01/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9544
04/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9406
05/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9187
07/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9238
08/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9161
11/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9138
12/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9038
13/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.888
14/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8951
15/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8879
18/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8787
19/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8623
20/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8825
21/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8621
25/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8885
26/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8887
27/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.9056
28/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8875
29/08/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8987
01/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8845
02/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.888
03/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8701
04/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.863
05/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8457
08/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8741
09/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8623
10/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8439
11/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8182
12/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8182
16/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.7787
17/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.7503
18/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.7493
19/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8168
22/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.8275
23/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.796
24/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.7996
25/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.7988
26/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.7861
29/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.752
30/09/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.7595
02/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.7659
03/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.7434
06/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.703
08/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6451
09/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6638
10/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6186
13/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6788
14/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6994
15/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6671
16/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6368
17/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6104
20/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6398
21/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6293
22/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5962
23/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5759
24/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5357
27/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.4763
28/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5283
29/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5348
30/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5958
31/10/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5874
03/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6048
04/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6095
05/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6282
06/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5878
07/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6043
10/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6292
11/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6042
12/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5983
13/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5726
14/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5851
17/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5854
18/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5609
19/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5591
20/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5386
21/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5516
24/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5449
25/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5651
26/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5829
27/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5916
28/11/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6026
01/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6107
02/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5836
03/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.594
04/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5923
05/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.606
08/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6514
09/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6394
10/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6702
11/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6741
12/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6397
15/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6502
16/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6526
17/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6667
18/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6722
19/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6625
22/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6446
23/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6259
24/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6248
29/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6318
30/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6283
31/12/2008,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6358
02/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6592
05/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6792
06/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6755
07/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6529
08/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6288
09/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6287
12/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6099
13/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5981
14/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6029
15/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5864
16/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5886
19/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5943
20/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5809
21/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5653
22/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5678
23/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5621
29/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5847
30/01/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5913
02/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.576
03/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5749
04/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5867
05/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5932
06/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6105
09/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6133
10/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6175
11/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6046
12/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5926
13/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6047
16/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6024
17/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5827
18/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5853
19/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5871
20/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5741
23/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5918
24/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5776
25/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5851
26/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5772
27/02/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5749
02/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5544
03/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5485
04/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.562
05/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5575
06/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5477
09/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5377
10/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.545
11/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5553
12/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5553
13/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5751
16/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5929
17/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.587
18/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5949
19/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5978
20/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.5841
23/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6115
24/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.623
25/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6141
26/03/2009,Sun Life MPF Greater China Equity Fund,Class A,永明強積金大中華股票基金,A類單位,0.6371
