VALUATION DATE,FUND_NAME_1_EN,CLASS_FUND_1_EN,FUND_NAME_1_ZH,CLASS_FUND_1_ZH,FUND_1_PRICE_HKD
02/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8537
03/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8558
04/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8723
07/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8937
08/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8897
09/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.877
10/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.869
11/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8577
14/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8587
15/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.845
16/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8388
17/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8441
18/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8445
21/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8515
22/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8415
23/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8376
24/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.838
25/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8388
28/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8391
30/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8332
31/01/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8303
01/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8228
04/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8285
05/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8204
06/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8225
07/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8115
08/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8144
11/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8312
15/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8368
18/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8451
19/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8349
20/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8357
21/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8351
22/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8241
25/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8085
26/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.809
27/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8149
28/02/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.803
01/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7998
04/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8143
05/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8339
06/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.835
07/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8468
08/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8483
11/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8527
12/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8517
13/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8483
14/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8518
15/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8474
18/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8507
19/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8485
20/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8454
21/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8352
22/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8371
25/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8375
26/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8351
27/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8468
28/03/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8479
02/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8385
03/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.834
04/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8348
08/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8324
09/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8325
10/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8278
11/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8347
12/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8352
15/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8397
16/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8398
17/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8564
18/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8616
19/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8663
22/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8667
23/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8755
24/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8801
25/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8808
26/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8806
29/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8813
30/04/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.89
02/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9109
03/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9177
06/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9178
07/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9216
08/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9184
09/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9154
10/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9108
13/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9174
14/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9163
15/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9265
16/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9324
17/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9461
21/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9341
22/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9325
23/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9194
24/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9187
28/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9141
29/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9096
30/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.904
31/05/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9025
03/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9018
04/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8967
05/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.906
06/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9074
07/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9028
10/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.9072
11/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8997
12/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8975
13/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8987
14/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8864
17/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8711
18/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8687
19/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8467
20/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.853
21/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8469
24/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8545
25/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8531
26/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8327
27/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8478
28/06/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8555
02/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8514
03/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8627
04/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8796
05/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8815
08/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8749
09/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8758
10/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.875
11/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.856
12/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8622
15/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8586
16/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8459
17/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8373
18/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8403
19/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8297
22/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8066
23/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8232
24/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8001
25/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7899
26/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7719
29/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7851
30/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8074
31/07/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8166
01/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8026
02/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.788
05/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7721
06/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7565
07/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7792
08/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7757
09/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7761
12/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7661
13/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7734
14/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7669
15/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7814
16/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7858
19/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7856
20/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.797
21/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8026
22/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8068
23/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.8016
26/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7979
27/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7891
28/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7845
29/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7776
30/08/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7782
02/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7726
03/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7685
04/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7708
05/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.764
06/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7595
09/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7576
10/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7687
11/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7682
12/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7738
13/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7585
16/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7446
17/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7562
18/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7458
19/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7419
20/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7327
23/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7257
24/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7197
25/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7169
26/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7263
27/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7285
30/09/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7164
02/10/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7125
03/10/2002,Sun Life MPF Hong Kong Equity Fund,Class A,永明強積金香港股票基金,A類單位,0.7056
