VALUATION DATE,FUND_NAME_1_EN,CLASS_FUND_1_EN,FUND_NAME_1_ZH,CLASS_FUND_1_ZH,FUND_1_PRICE_HKD
25/07/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0331
26/07/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0306
27/07/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0234
28/07/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0357
31/07/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0381
01/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0356
02/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0195
03/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0177
04/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0147
07/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.023
08/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0179
09/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0111
10/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0121
11/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0095
14/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0177
15/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0075
16/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0005
17/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9924
18/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9924
21/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0009
22/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9987
23/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0105
24/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9953
25/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0029
28/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0087
29/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.024
30/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0286
31/08/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0281
04/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0279
05/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.027
06/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0208
07/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0176
11/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0251
12/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0161
13/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0185
14/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0259
15/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0117
18/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0116
19/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0093
20/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9997
21/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9822
22/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.981
25/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9844
26/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9707
27/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9708
28/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9774
29/09/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9757
03/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9628
04/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9707
05/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.97
06/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9831
09/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9874
10/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9921
11/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9968
12/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9909
13/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9842
16/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9938
17/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9935
18/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9796
19/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9718
20/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9596
24/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9651
25/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9489
26/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9359
27/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9339
30/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9457
31/10/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9518
01/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9629
02/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9798
03/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9893
06/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9922
07/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9977
08/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9993
09/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,0.9906
10/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0065
13/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0067
14/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.025
15/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0248
16/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0263
17/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0278
20/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0358
21/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0344
22/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0387
23/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0388
24/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0387
27/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.037
28/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.038
29/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0395
30/11/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0427
01/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0493
04/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0437
05/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.044
06/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0387
07/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0471
08/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0515
11/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0554
12/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0623
13/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0761
14/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0761
15/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0759
18/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0809
19/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0869
20/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0715
21/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0836
22/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.086
27/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0923
28/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0926
29/12/2023,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0885
02/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0782
03/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0673
04/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0643
05/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0662
08/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0829
09/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0842
10/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0923
11/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0925
12/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.093
15/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.093
16/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0908
17/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0849
18/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.0948
19/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1076
22/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1118
23/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1147
24/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1147
25/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1187
26/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1166
29/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1277
30/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1267
31/01/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1092
01/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1237
02/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1394
05/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1371
06/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1394
07/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1505
08/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.154
09/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1619
14/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1574
15/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1614
16/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1549
19/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1544
20/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1452
21/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1437
22/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1719
23/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1731
26/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1709
27/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1713
28/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1696
29/02/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1767
01/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1877
04/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1868
05/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1724
06/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1796
07/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1919
08/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1818
11/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1769
12/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1936
13/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1898
14/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1862
15/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1762
18/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1824
19/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1889
20/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1997
21/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2043
22/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2036
25/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1994
26/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1973
27/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2023
28/03/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2024
02/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1902
03/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1926
05/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1926
08/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1926
09/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1925
10/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1828
11/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.193
12/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.176
15/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1589
16/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1585
17/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1491
18/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1456
19/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1299
22/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1402
23/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1568
24/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1553
25/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1488
26/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1624
29/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1639
30/04/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1468
02/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1548
03/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1689
06/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1845
07/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1857
08/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1841
09/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1888
10/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1904
13/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.189
14/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1951
16/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2072
17/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2085
20/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2112
21/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2128
22/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2105
23/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2048
24/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2123
27/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2119
28/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2133
29/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2055
30/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1929
31/05/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1989
03/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.201
04/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2016
05/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2204
06/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2196
07/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2182
11/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2266
12/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2397
13/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2393
14/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2399
17/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2479
18/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2521
19/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2518
20/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.246
21/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.245
24/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.239
25/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2483
26/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2503
27/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2531
28/06/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2481
02/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2577
03/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2636
04/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2637
05/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2732
08/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2723
09/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2711
10/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2816
11/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2682
12/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2749
15/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2773
16/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2829
17/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2579
18/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2483
19/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.241
22/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.255
23/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2543
24/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2207
25/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2132
26/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2244
29/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2247
30/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2174
31/07/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2391
01/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2235
02/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1999
05/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1612
06/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1758
07/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1708
08/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.1972
09/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2036
12/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2048
13/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.225
14/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2299
15/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2496
16/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.251
19/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2627
20/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2598
21/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2661
22/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2543
23/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2667
26/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2609
27/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2645
28/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2547
29/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2548
30/08/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2664
02/09/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2665
03/09/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2379
04/09/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2353
05/09/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2322
09/09/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2243
10/09/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2304
11/09/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2465
12/09/2024,Sun Life MPF US Equity Fund,--,永明強積金美國股票基金,--,1.2579
