VALUATION DATE,FUND_NAME_1_EN,CLASS_FUND_1_EN,FUND_NAME_1_ZH,CLASS_FUND_1_ZH,FUND_1_PRICE_HKD
14/02/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9566
17/02/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9638
18/02/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9644
19/02/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9666
20/02/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9565
21/02/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9606
24/02/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9518
25/02/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9488
26/02/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9534
27/02/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.965
28/02/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9661
03/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9554
04/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9591
05/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9557
06/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9602
07/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9588
10/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9441
11/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.945
12/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9325
13/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9276
14/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9195
17/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9188
18/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9224
19/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9224
20/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9091
21/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9179
24/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9301
25/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9248
26/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9316
27/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9295
28/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.939
31/03/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9444
01/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9556
02/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9586
03/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9608
04/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9578
07/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9527
08/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9601
09/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9686
10/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9807
11/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9732
14/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9736
15/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9599
16/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9601
17/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9633
22/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9618
23/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9549
24/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9571
25/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9438
28/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9377
29/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9468
30/04/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9362
02/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9415
05/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9349
07/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9246
08/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.924
09/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9237
12/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9374
13/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9421
14/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.951
15/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9545
16/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9528
19/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9515
20/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9541
21/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9568
22/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9644
23/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9669
26/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9677
27/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9665
28/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9715
29/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9687
30/05/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.972
03/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9811
04/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9752
05/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9757
06/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9716
09/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9769
10/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9837
11/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9818
12/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9818
13/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9872
16/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9864
17/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9812
18/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9796
19/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9794
20/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9805
23/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9665
24/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9703
25/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9702
26/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9828
27/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.983
30/06/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9832
02/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0001
03/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0034
04/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0051
07/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0059
08/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0054
09/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9922
10/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9949
11/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9946
14/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9984
15/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0027
16/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.005
17/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0045
18/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0015
21/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9986
22/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0136
23/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0227
24/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0295
25/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0319
28/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0387
29/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0451
30/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0463
31/07/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0479
01/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.038
04/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0431
05/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0429
06/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0416
07/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0333
08/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0304
11/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0427
12/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0456
13/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0539
14/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0494
15/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0543
18/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0534
19/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0603
20/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.063
21/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0554
22/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0602
25/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0617
26/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0578
27/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0532
28/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0447
29/08/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0462
01/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0465
02/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0478
03/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0694
04/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.071
05/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0685
08/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0679
10/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0501
11/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0493
12/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0465
15/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0369
16/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0272
17/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0354
18/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0286
19/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0331
22/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0192
23/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0141
24/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0186
25/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0138
26/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0102
29/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9926
30/09/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9825
03/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9865
06/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9966
07/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0012
08/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9952
09/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0048
10/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9883
13/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9875
14/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.984
15/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9871
16/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9781
17/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9825
20/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9852
21/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.985
22/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9976
23/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9961
24/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9945
27/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9869
28/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0011
29/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.013
30/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0091
31/10/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0205
03/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0178
04/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0168
05/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0101
06/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0082
07/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0045
10/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.013
11/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.015
12/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0204
13/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.025
14/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0277
17/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0151
18/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0047
19/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9996
20/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,0.9989
21/11/2014,Sun Life FTSE MPF Hong Kong Index Fund,Class A,永明富時強積金香港指數基金,A類單位,1.0028
