VALUATION DATE,FUND_NAME_1_EN,CLASS_FUND_1_EN,FUND_NAME_1_ZH,CLASS_FUND_1_ZH,FUND_1_PRICE_HKD
26/02/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9925
01/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9935
02/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9917
03/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9943
04/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9958
05/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9921
08/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9915
09/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9909
10/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9896
11/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9898
12/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9908
15/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9911
16/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9917
17/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9946
18/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9922
19/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9897
22/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9878
23/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9894
24/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9851
25/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9797
26/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9792
29/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9813
30/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9824
31/03/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.98
01/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9817
07/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9773
08/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9773
09/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9778
12/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9822
13/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9831
14/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9825
15/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.983
16/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9841
19/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.984
20/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9821
21/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9815
22/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9815
23/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9773
26/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9772
27/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9793
28/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9765
29/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9759
30/04/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9787
03/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9774
04/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9757
05/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.973
06/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9729
07/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9729
10/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9773
11/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9734
12/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9717
13/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.971
14/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9698
17/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9673
18/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9696
19/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9678
20/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.975
24/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9787
25/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9759
26/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9753
27/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9718
28/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9717
31/05/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9705
01/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9699
02/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9687
03/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.967
04/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9657
07/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9633
08/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9638
09/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9649
10/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9672
11/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9683
14/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.967
15/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9688
17/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9704
18/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9745
21/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9738
22/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9726
23/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9737
24/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9759
25/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9765
28/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9786
29/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9785
30/06/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9802
02/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9878
05/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9882
06/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9887
07/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9899
08/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9875
09/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9874
12/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9843
13/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9838
14/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9856
15/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9888
16/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9944
19/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9953
20/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9947
21/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9935
22/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9928
23/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9928
26/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9926
27/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9936
28/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.992
29/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9948
30/07/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9988
02/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9981
03/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0044
04/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0055
05/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0031
06/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0054
09/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0081
10/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0052
11/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0063
12/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0022
13/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.001
16/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0026
17/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0053
18/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0052
19/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0041
20/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0063
23/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0039
24/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0067
25/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0084
26/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0083
27/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0048
30/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0046
31/08/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0069
01/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.005
02/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0044
03/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0032
06/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0037
07/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0036
08/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0018
09/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0011
10/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9999
13/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0009
14/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0049
15/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0019
16/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0019
17/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0024
20/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0017
21/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0028
22/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0092
24/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0096
27/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0143
28/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0137
29/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0193
30/09/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0204
04/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.023
05/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0224
06/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.027
07/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0298
08/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0286
11/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0302
12/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0284
13/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0306
14/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0345
15/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0332
18/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0289
19/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0288
20/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0272
21/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0297
22/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0291
25/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0327
26/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0286
27/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0217
28/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0239
29/10/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0267
01/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0289
02/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0283
03/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0294
04/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0304
05/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0315
08/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.026
09/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0239
10/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0198
11/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0177
12/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0154
15/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0118
16/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0112
17/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0078
18/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0083
19/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.011
22/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0109
23/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0074
24/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0051
25/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0017
26/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9994
29/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9987
30/11/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9955
01/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9959
02/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.997
03/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9981
06/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0038
07/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.002
08/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9943
09/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.996
10/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9966
13/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9935
14/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9987
15/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9934
16/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9922
17/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9968
20/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.995
21/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9955
22/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9949
23/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9966
24/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9965
28/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9992
29/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9992
30/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0044
31/12/2010,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0066
03/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0048
04/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.003
05/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0012
06/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9942
07/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9919
10/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9917
11/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9923
12/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9934
13/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9962
14/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0013
17/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9977
18/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9994
19/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0028
20/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0016
21/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0027
24/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0049
25/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0066
26/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0054
27/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0042
28/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0059
31/01/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0069
01/02/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0086
02/02/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0108
07/02/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0014
08/02/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0008
09/02/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0002
10/02/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,1.0007
11/02/2011,Sun Life MPF Global Bond Fund,Class A,永明強積金環球債券基金,A類單位,0.9973
