abbr,start_date,invested,current,roi,annualized_roi
EQU,2022-10-03,30.11495914600069,31.816935634031342,0.05651598196694474,0.022042057498573797
EQU,2022-11-01,29.172450918827522,30.58334095458421,0.04836378128400986,0.01952790144864114
EQU,2022-12-01,28.229942691654358,29.389075248813544,0.04106039356225336,0.017196756734066065
EQU,2023-01-03,27.28743446448119,28.27377767239425,0.036146425168585815,0.01576773456373637
EQU,2023-02-01,26.32720708263717,27.08843600787833,0.028914154199941353,0.013098918740727106
EQU,2023-03-01,25.36697970079315,25.996259548222536,0.024807046595685642,0.011661005682307657
EQU,2023-04-03,24.406752318949128,24.85964835593686,0.018556177858866856,0.009128732522651672
EQU,2023-05-02,23.446524937105107,23.76007145479742,0.013372835357623175,0.006857287451641936
EQU,2023-06-01,22.486297555261086,22.655548540134863,0.007526849827448703,0.00403589766085366
EQU,2023-07-03,21.526070173417065,21.557330499404063,0.0014522077525140997,0.0008182884964631487
EQU,2023-08-01,20.565842791573044,20.50535647651012,-0.0029411055834633144,-0.0017364899777049247
EQU,2023-09-04,19.605615409729026,19.472136502745393,-0.006808197763452819,-0.004256211938415744
EQU,2023-10-03,18.645388027885005,18.42429713350684,-0.011857671937291592,-0.007805523775621048
EQU,2023-11-01,17.685160646040984,17.306409319553417,-0.02141633508838692,-0.014892349524300963
EQU,2023-12-01,16.724933264196963,16.183409008677344,-0.032378261064805486,-0.023898629338123922
EQU,2024-01-02,15.76470588235294,15.148412659826004,-0.03909322680208178,-0.030837938951243204
EQU,2024-02-01,14.784313725490195,14.119860888240177,-0.04494309641876777,-0.03787509882257423
EQU,2024-03-01,13.80392156862745,13.113261407621685,-0.05003361961831533,-0.04512692383910466
EQU,2024-04-02,12.823529411764705,12.148212705807085,-0.052662311932474955,-0.05146250686582421
EQU,2024-05-02,11.843137254901961,11.187009983281362,-0.05540147492160691,-0.05872135475836371
EQU,2024-06-03,10.862745098039216,10.198530964365224,-0.06114606645735307,-0.0712020424928318
EQU,2024-07-02,9.882352941176471,9.242728528015716,-0.06472389895079067,-0.08273693510520486
EQU,2024-08-01,8.901960784313726,8.309033150516454,-0.06660640820189619,-0.09471923025195539
EQU,2024-09-02,7.921568627450981,7.360510571433047,-0.0708266357844421,-0.11432777497260771
EQU,2024-10-02,6.9411764705882355,6.442603183022436,-0.07182835498829308,-0.13284751395472683
EQU,2024-11-01,5.96078431372549,5.525711716364073,-0.07298915284681669,-0.15797010746747664
EQU,2024-12-02,4.980392156862745,4.599595182455866,-0.07645923501870402,-0.20026732124125135
EQU,2025-01-02,4.0,3.707014418478378,-0.07324639538040545,-0.24470218342952554
EQU,2025-02-03,3.0,2.7743880928389517,-0.07520396905368276,-0.34702013631386075
EQU,2025-03-03,2.0,1.8647227523287713,-0.06763862383561436,-0.48102668241352853
EQU,2025-04-01,1.0,0.9482800683093437,-0.05171993169065625,-0.8562492464229774
EURO,2023-07-03,21.526070173417065,21.803810319991587,0.012902501215363927,0.007252243846598061
EURO,2023-08-01,20.565842791573044,20.773212345176997,0.010083202312959642,0.005937502352800106
EURO,2023-09-04,19.605615409729026,19.755234768236885,0.007631454324744773,0.004757961237902064
EURO,2023-10-03,18.645388027885005,18.711488216586872,0.0035451227189807638,0.0023274638295454064
EURO,2023-11-01,17.685160646040984,17.603573239792418,-0.00461332570743882,-0.003199644342119945
EURO,2023-12-01,16.724933264196963,16.489310895819276,-0.01408809019776977,-0.010372919631579158
EURO,2024-01-02,15.76470588235294,15.454886315378175,-0.01965273372601121,-0.015469706778582837
EURO,2024-02-01,14.784313725490195,14.429904838564621,-0.023971953890191355,-0.020167222594293932
EURO,2024-03-01,13.80392156862745,13.41284745511646,-0.028330653109460965,-0.025523739786212363
EURO,2024-04-02,12.823529411764705,12.428972555245322,-0.030768195233162904,-0.030059281473452493
EURO,2024-05-02,11.843137254901961,11.464483020428464,-0.03197246019560989,-0.0339136387667448
EURO,2024-06-03,10.862745098039216,10.488092835446407,-0.03448964872244271,-0.04025611588699873
EURO,2024-07-02,9.882352941176471,9.559022407840336,-0.032717970635204104,-0.04202464812837281
EURO,2024-08-01,8.901960784313726,8.606836593679333,-0.033152717450119044,-0.04750758546819811
EURO,2024-09-02,7.921568627450981,7.652232529831573,-0.03400034895690542,-0.0555668703854485
EURO,2024-10-02,6.9411764705882355,6.738011733799469,-0.029269495978042577,-0.055224216803045234
EURO,2024-11-01,5.96078431372549,5.804905092792149,-0.02615079035394874,-0.05834477350713163
EURO,2024-12-02,4.980392156862745,4.84068064900639,-0.028052310632575284,-0.07683086013348073
EURO,2025-01-02,4.0,3.8570816019109153,-0.03572959952227117,-0.1256138290103772
EURO,2025-02-03,3.0,2.8317711912136856,-0.056076269595438134,-0.2699229077443782
EURO,2025-03-03,2.0,1.8579867209669514,-0.0710066395165243,-0.49832115170325786
EURO,2025-04-01,1.0,0.9375545851528383,-0.06244541484716171,-0.9051200536234025
ASIA,2008-03-03,170.45801019626523,198.55711670323578,0.16484474079344966,0.008959988475325309
ASIA,2008-04-01,169.81735259886128,197.61458124593509,0.16368897654844375,0.008943132036481227
ASIA,2008-05-02,169.17669500145732,196.66559266629284,0.1624863144690155,0.008926554553484678
ASIA,2008-06-02,168.5360374040534,195.77958452820232,0.16164820025306773,0.008928531974056186
ASIA,2008-07-02,167.89537980664943,194.87234084998428,0.16067720907151753,0.008922148872324565
ASIA,2008-08-01,167.25472220924547,193.84033005692538,0.15895280860542613,0.0088763831337475
ASIA,2008-09-01,166.6140646118415,192.8014945479419,0.1571741857274107,0.008828648243957904
ASIA,2008-10-02,165.97340701443756,191.6424494701004,0.1546575618191049,0.008741271890018165
ASIA,2008-11-03,165.3327494170336,190.28784260418965,0.15093859670965482,0.008590080500127106
ASIA,2008-12-01,164.69209181962964,188.65518115035164,0.14550236787912266,0.008338634879276441
ASIA,2009-01-02,164.05143422222568,186.92353415916898,0.1394202985507614,0.008053846258387676
ASIA,2009-02-02,163.38322834813337,185.30318722993772,0.1341628458650467,0.0078082486315074195
ASIA,2009-03-02,162.71502247404104,183.52001204044987,0.1278615167184578,0.007497051135156418
ASIA,2009-04-01,162.0468165999487,181.5495480557543,0.1203524503906346,0.007115772288082356
ASIA,2009-05-04,161.37861072585636,179.88164089259743,0.1146560258730526,0.006834168822682063
ASIA,2009-06-01,160.71040485176403,178.47404570078098,0.11053198991939427,0.006632029298306419
ASIA,2009-07-02,160.04219897767172,177.2006461127439,0.10721201810946149,0.006476792801234588
ASIA,2009-08-03,159.37399310357938,175.90304251986555,0.10371233784387714,0.006309987396653227
ASIA,2009-09-01,158.70578722948704,174.74622387787377,0.10107026925988788,0.006187675555971106
ASIA,2009-10-02,158.0375813553947,173.55434162524932,0.09818398976228664,0.006051490157419126
ASIA,2009-11-02,157.36937548130237,172.4140278774653,0.09560089026311493,0.0059314087954573935
ASIA,2009-12-01,156.70116960721006,171.28872512796363,0.09309155481939921,0.0058119923279373875
ASIA,2010-01-04,156.03296373311773,170.20724604989474,0.09084158871083818,0.005711785577914963
ASIA,2010-02-01,155.36088226495568,169.14348461260587,0.08871346600713209,0.005611403010338689
ASIA,2010-03-01,154.6888007967936,167.99907922376323,0.0860455208031164,0.005476696312357587
ASIA,2010-04-01,154.01671932863155,166.87035062106918,0.08345607768083493,0.005348004642401261
ASIA,2010-05-03,153.3446378604695,165.81284660399967,0.08130841037216556,0.0052459365780530565
ASIA,2010-06-01,152.67255639230746,164.741129439508,0.07904873889835928,0.005132538386620977
ASIA,2010-07-02,152.0004749241454,163.57389268356417,0.07614066841037424,0.004978532785263612
ASIA,2010-08-02,151.32839345598333,162.4285593626328,0.07335150828702978,0.0048298499229653125
ASIA,2010-09-01,150.65631198782128,161.37207228499628,0.07112719112652402,0.004714393412531326
ASIA,2010-10-04,149.98423051965923,160.30750913258453,0.06882909341307163,0.004595177210364287
ASIA,2010-11-01,149.3121490514972,159.35023712565257,0.06722887680555241,0.0045154069325039625
ASIA,2010-12-01,148.64006758333514,158.43665839890397,0.06590814290417601,0.004454671962579981
ASIA,2011-01-03,147.96798611517306,157.52644367372673,0.06459814591998099,0.0043963780518037066
ASIA,2011-02-01,147.2805139813901,156.63916496224195,0.06354303585628698,0.004350847209131592
ASIA,2011-03-01,146.59304184760714,155.74585194049536,0.06243686588073634,0.004300479450837891
ASIA,2011-04-01,145.90556971382418,154.82689046200952,0.06114448383076403,0.004239419061155436
ASIA,2011-05-03,145.2180975800412,153.95325393853926,0.06015198177130394,0.004198712252692305
ASIA,2011-06-01,144.53062544625823,153.0988790414101,0.0592833080787979,0.004163428929382373
ASIA,2011-07-04,143.84315331247524,152.24080743436716,0.05838063146216919,0.004128638079107461
ASIA,2011-08-01,143.1556811786923,151.3745784148215,0.05741230224646182,0.004084683401187839
ASIA,2011-09-01,142.46820904490934,150.521788361515,0.05652895737649784,0.004048551526859123
ASIA,2011-10-03,141.78073691112638,149.56843837261735,0.05492778237125823,0.003962224952546389
ASIA,2011-11-01,141.09326477734342,148.4040255206469,0.051815093759723124,0.003765003835707992
ASIA,2011-12-01,140.40579264356046,147.386613788204,0.04971889701420873,0.003638326200460673
ASIA,2012-01-03,139.7183205097775,146.36467885517226,0.04756969824103809,0.0035081465693620473
ASIA,2012-02-01,138.99434360569063,145.26321575145704,0.04510163495250142,0.003349867563418929
ASIA,2012-03-01,138.2703667016038,144.23092769050282,0.04310801461720501,0.003224079164330096
ASIA,2012-04-02,137.54638979751698,143.24979760456642,0.04146533991510407,0.0031244069660574247
ASIA,2012-05-02,136.82241289343014,142.24487749767655,0.03963140606553933,0.003007664308939617
ASIA,2012-06-01,136.0984359893433,141.25185603460312,0.03786538770852107,0.0028943050094276668
ASIA,2012-07-03,135.37445908525646,140.12641771962788,0.03510232776907141,0.002704880038790325
ASIA,2012-08-01,134.65048218116965,139.04891157770317,0.03266553023267687,0.0025356423683051688
ASIA,2012-09-03,133.9265052770828,137.98400973677877,0.030296500691191212,0.0023711491208795454
ASIA,2012-10-03,133.20252837299597,136.91095430529325,0.027840507065398017,0.002195664607908432
ASIA,2012-11-01,132.47855146890916,135.8983914939114,0.025814292103011244,0.0020507415353057112
ASIA,2012-12-03,131.75457456482232,134.88089548579848,0.02372836716525564,0.0019001984671556116
ASIA,2013-01-02,131.0305976607355,133.87644921901935,0.021718984795080616,0.001752524452178994
ASIA,2013-02-01,130.27729969203313,132.8902844463241,0.020057099436877335,0.0016305632538426984
ASIA,2013-03-01,129.5240017233308,131.89203911074952,0.01828261446459136,0.0014969184884663367
ASIA,2013-04-02,128.7707037546284,130.89987082824734,0.016534561134930518,0.0013647427823542113
ASIA,2013-05-02,128.0174057859261,129.8809759385214,0.014557162294880618,0.0012108826441170617
ASIA,2013-06-03,127.26410781722372,128.8886299754529,0.012764967170180476,0.001070525809181655
ASIA,2013-07-02,126.51080984852136,127.88195182888647,0.010838140883034869,0.0009158650003400215
ASIA,2013-08-01,125.757511879819,126.81867640764987,0.008438180049593996,0.0007188521457939245
ASIA,2013-09-02,125.00421391111665,125.78755250408183,0.006266497492013886,0.0005384078122292468
ASIA,2013-10-02,124.25091594241428,124.74468812885372,0.003973992325885859,0.00034423224193003144
ASIA,2013-11-01,123.49761797371193,123.7628045711724,0.002147301314887861,0.00018749327282985284
ASIA,2013-12-02,122.74432000500956,122.81428354108432,0.0005699940825930759,5.017749500391133e-05
ASIA,2014-01-02,121.9910220363072,121.89563966545855,-0.0007818802503373239,-6.939119568005747e-05
ASIA,2014-02-04,121.20503093576315,120.9459434539602,-0.002137596763126631,-0.00019136094400296066
ASIA,2014-03-03,120.4190398352191,119.93079982555143,-0.004054508409432336,-0.0003657008044820609
ASIA,2014-04-01,119.63304873467506,118.9886095647184,-0.0053867988551048905,-0.0004896632757830366
ASIA,2014-05-02,118.847057634131,118.04756943848109,-0.006727033984393012,-0.0006166101031093163
ASIA,2014-06-03,118.06106653358695,117.1061462461662,-0.008088358977759063,-0.0007478376435852141
ASIA,2014-07-02,117.27507543304291,116.19254104183626,-0.009230728585842715,-0.0008601940616349557
ASIA,2014-08-01,116.48908433249886,115.31698254473595,-0.010061902318824494,-0.0009452068987820805
ASIA,2014-09-01,115.70309323195481,114.44937292054597,-0.010835668056820711,-0.0010263957942736601
ASIA,2014-10-03,114.91710213141076,113.58519975925726,-0.011590114503848413,-0.001107378257246494
ASIA,2014-11-03,114.13111103086672,112.66869812882184,-0.012813446647771315,-0.0012349016727541962
ASIA,2014-12-01,113.34511993032267,111.77049235973656,-0.013892327888082721,-0.0013494450927218349
ASIA,2015-01-02,112.55912882977863,110.866316812688,-0.015039313422997825,-0.0014740815553364595
ASIA,2015-02-02,111.73839692259054,109.92468008036708,-0.01623181370214173,-0.001605083381169603
ASIA,2015-03-02,110.91766501540243,109.01469381022228,-0.01715661076092701,-0.0017101067680260762
ASIA,2015-04-01,110.09693310821434,108.11367091502409,-0.018013782375217544,-0.001810948093714182
ASIA,2015-05-04,109.27620120102625,107.21613075159947,-0.018851958860072834,-0.0019131564650537447
ASIA,2015-06-01,108.45546929383816,106.35642211375314,-0.01935400025238081,-0.001979811991692171
ASIA,2015-07-02,107.63473738665007,105.48391630997027,-0.019982592320112545,-0.0020624322829387864
ASIA,2015-08-03,106.81400547946198,104.58181636088166,-0.020897906679564825,-0.0021772944414880646
ASIA,2015-09-01,105.99327357227389,103.60790058264716,-0.02250494686344611,-0.0023658118553314678
ASIA,2015-10-02,105.1725416650858,102.52526740605332,-0.025170773826713583,-0.0026728542784689724
ASIA,2015-11-02,104.35180975789771,101.46646279200989,-0.027650186159511685,-0.0029658604083800943
ASIA,2015-12-01,103.53107785070962,100.45119264834965,-0.02974841242164142,-0.003221038032936052
ASIA,2016-01-04,102.71034594352152,99.4234789860336,-0.03200132301467763,-0.0035033304966907153
ASIA,2016-02-01,101.86507415230851,98.29716446811621,-0.03502583897261556,-0.0038717248956399164
ASIA,2016-03-01,101.01980236109549,97.1132689433327,-0.03867096674569681,-0.004319049679091358
ASIA,2016-04-01,100.17453056988246,95.94263554482701,-0.04224521942833813,-0.004770347729403102
ASIA,2016-05-03,99.32925877866944,94.82482533428087,-0.04534850556396054,-0.0051782348571479675
ASIA,2016-06-01,98.48398698745642,93.70842003826455,-0.048490796273308046,-0.005594639678599189
ASIA,2016-07-04,97.6387151962434,92.59918459162056,-0.051614061025833054,-0.006024851823182464
ASIA,2016-08-01,96.79344340503037,91.52557338620521,-0.054423831134737706,-0.0064170215924512775
ASIA,2016-09-01,95.94817161381735,90.49655902192502,-0.05681830617715752,-0.006772695202825196
ASIA,2016-10-03,95.10289982260434,89.48627072942965,-0.059058441999680404,-0.007119241307128044
ASIA,2016-11-01,94.25762803139132,88.50251639098126,-0.061057250862427775,-0.00743605894513355
ASIA,2016-12-01,93.4123562401783,87.48194695377767,-0.06348634725745049,-0.007816385949192872
ASIA,2017-01-03,92.56708444896528,86.43075180649736,-0.06629065481533067,-0.008261225948547501
ASIA,2017-02-01,91.70144160758403,85.34476754092209,-0.06931923811911174,-0.008734343389806387
ASIA,2017-03-01,90.83579876620277,84.3128977076373,-0.07180980568414883,-0.009143872937120157
ASIA,2017-04-03,89.97015592482151,83.29577946768835,-0.07418433800103925,-0.009562693300424363
ASIA,2017-05-02,89.10451308344027,82.32605910810555,-0.0760730712818907,-0.009912425941573932
ASIA,2017-06-01,88.23887024205902,81.3801081698005,-0.07772948648870283,-0.010241456890418
ASIA,2017-07-03,87.37322740067776,80.46757323984916,-0.07903627193671726,-0.01053681134062956
ASIA,2017-08-01,86.50758455929652,79.56576489241955,-0.08024521436173848,-0.010813880257516062
ASIA,2017-09-01,85.64194171791526,78.70931987006573,-0.08094891018099501,-0.01103333931701711
ASIA,2017-10-03,84.77629887653401,77.86334288837308,-0.08154349835711487,-0.01124623304592498
ASIA,2017-11-01,83.91065603515275,77.02554685637513,-0.0820528584104174,-0.01143923802534419
ASIA,2017-12-01,83.04501319377151,76.21386186705705,-0.08225841701987721,-0.011596246278020916
ASIA,2018-01-02,82.17937035239026,75.40377742698318,-0.08244882987485688,-0.011763337174212074
ASIA,2018-02-01,81.30082943267243,74.61359010590421,-0.0822530271023387,-0.011867595985357915
ASIA,2018-03-01,80.4222885129546,73.8581784161971,-0.08162053353779068,-0.011899028445454984
ASIA,2018-04-03,79.54374759323676,73.06774947717504,-0.08141429480011503,-0.012019599658477764
ASIA,2018-05-02,78.66520667351891,72.26758269633626,-0.08132723789482245,-0.012142725682913635
ASIA,2018-06-01,77.78666575380107,71.45870266561539,-0.08135022920527307,-0.01229079566245228
ASIA,2018-07-03,76.90812483408324,70.65113665431339,-0.08135666021331663,-0.012449798220130925
ASIA,2018-08-01,76.02958391436539,69.78687092306038,-0.08210899849637984,-0.012717374163932371
ASIA,2018-09-03,75.15104299464755,68.93067762610167,-0.0827715108223969,-0.012998164920870026
ASIA,2018-10-02,74.2725020749297,68.05499375002519,-0.08371211621000718,-0.013310480719519013
ASIA,2018-11-01,73.39396115521187,67.16033783454871,-0.08493373599880284,-0.01368331510136811
ASIA,2018-12-03,72.51542023549403,66.18969394667785,-0.08723284328041361,-0.014260970286528174
ASIA,2019-01-02,71.63687931577618,65.27671139310797,-0.0887834308727006,-0.014713469428535242
ASIA,2019-02-01,70.73716555989314,64.27507773616124,-0.09135350239981638,-0.01535660265657568
ASIA,2019-03-01,69.8374518040101,63.354783724025296,-0.09282509473824425,-0.01580862275056738
ASIA,2019-04-01,68.93773804812707,62.452862984276656,-0.09406857908977477,-0.016253232796277217
ASIA,2019-05-02,68.03802429224403,61.57463920663923,-0.09499666036513041,-0.016652976792377205
ASIA,2019-06-03,67.138310536361,60.703352425665614,-0.09584629192017459,-0.017057654522447896
ASIA,2019-07-02,66.23859678047796,59.757273605241686,-0.09784813523022082,-0.01766703821960458
ASIA,2019-08-01,65.33888302459494,58.86175985268427,-0.09913121975887676,-0.018164971358151427
ASIA,2019-09-02,64.43916926871191,57.938963646845515,-0.10087351676990865,-0.01878499400315048
ASIA,2019-10-02,63.53945551282888,56.97637265153236,-0.1032914558100267,-0.019539561891371182
ASIA,2019-11-01,62.63974175694585,56.02505823608381,-0.10559883127437336,-0.02029535330124499
ASIA,2019-12-02,61.740028001062825,55.11726118673526,-0.10726860723505915,-0.020955021617311886
ASIA,2020-01-02,60.84031424517979,54.20483347759133,-0.10906388058497203,-0.021662241417277572
ASIA,2020-02-03,59.914688733127335,53.32495995343834,-0.1099851959348573,-0.02221928576926302
ASIA,2020-03-02,58.989063221074865,52.38819153262828,-0.11189992395214564,-0.02296087101268962
ASIA,2020-04-01,58.06343770902241,51.44708562154909,-0.1139504023277149,-0.023780651788041896
